spine_category,category_number,site,site_cervical,site_thoracic,site_lumbar,diagnosis,icd10_code,three_digit,chapter,sub_chapter,major,dx_lower,site_number
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Stable burst fracture of fifth lumbar vertebra, initial encounter for open fracture",S32.051B,S32,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals",Fracture of lumbar spine and pelvis,"stable burst fracture of fifth lumbar vertebra, initial encounter for open fracture",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Unstable burst fracture of fifth lumbar vertebra, initial encounter for closed fracture",S32.052A,S32,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals",Fracture of lumbar spine and pelvis,"unstable burst fracture of fifth lumbar vertebra, initial encounter for closed fracture",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Unstable burst fracture of fifth lumbar vertebra, initial encounter for open fracture",S32.052B,S32,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals",Fracture of lumbar spine and pelvis,"unstable burst fracture of fifth lumbar vertebra, initial encounter for open fracture",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Other fracture of fifth lumbar vertebra, initial encounter for closed fracture",S32.058A,S32,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals",Fracture of lumbar spine and pelvis,"other fracture of fifth lumbar vertebra, initial encounter for closed fracture",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Other fracture of fifth lumbar vertebra, initial encounter for open fracture",S32.058B,S32,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals",Fracture of lumbar spine and pelvis,"other fracture of fifth lumbar vertebra, initial encounter for open fracture",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Unspecified fracture of fifth lumbar vertebra, initial encounter for closed fracture",S32.059A,S32,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals",Fracture of lumbar spine and pelvis,"unspecified fracture of fifth lumbar vertebra, initial encounter for closed fracture",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Unspecified fracture of fifth lumbar vertebra, initial encounter for open fracture",S32.059B,S32,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals",Fracture of lumbar spine and pelvis,"unspecified fracture of fifth lumbar vertebra, initial encounter for open fracture",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Fracture of unspecified parts of lumbosacral spine and pelvis, initial encounter for closed fracture",S32.9XXA,S32,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals",Fracture of lumbar spine and pelvis,"fracture of unspecified parts of lumbosacral spine and pelvis, initial encounter for closed fracture",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Fracture of unspecified parts of lumbosacral spine and pelvis, initial encounter for open fracture",S32.9XXB,S32,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals",Fracture of lumbar spine and pelvis,"fracture of unspecified parts of lumbosacral spine and pelvis, initial encounter for open fracture",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Concussion and edema of lumbar spinal cord, initial encounter",S34.01XA,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","concussion and edema of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Concussion and edema of sacral spinal cord, initial encounter",S34.02XA,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","concussion and edema of sacral spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Unspecified injury to L1 level of lumbar spinal cord, initial encounter",S34.101A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","unspecified injury to l1 level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Unspecified injury to L2 level of lumbar spinal cord, initial encounter",S34.102A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","unspecified injury to l2 level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Unspecified injury to L3 level of lumbar spinal cord, initial encounter",S34.103A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","unspecified injury to l3 level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Unspecified injury to L4 level of lumbar spinal cord, initial encounter",S34.104A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","unspecified injury to l4 level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Unspecified injury to L5 level of lumbar spinal cord, initial encounter",S34.105A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","unspecified injury to l5 level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Unspecified injury to unspecified level of lumbar spinal cord, initial encounter",S34.109A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","unspecified injury to unspecified level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Complete lesion of L1 level of lumbar spinal cord, initial encounter",S34.111A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","complete lesion of l1 level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Complete lesion of L2 level of lumbar spinal cord, initial encounter",S34.112A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","complete lesion of l2 level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Complete lesion of L3 level of lumbar spinal cord, initial encounter",S34.113A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","complete lesion of l3 level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Complete lesion of L4 level of lumbar spinal cord, initial encounter",S34.114A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","complete lesion of l4 level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Complete lesion of L5 level of lumbar spinal cord, initial encounter",S34.115A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","complete lesion of l5 level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Complete lesion of unspecified level of lumbar spinal cord, initial encounter",S34.119A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","complete lesion of unspecified level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Incomplete lesion of L1 level of lumbar spinal cord, initial encounter",S34.121A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","incomplete lesion of l1 level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Incomplete lesion of L2 level of lumbar spinal cord, initial encounter",S34.122A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","incomplete lesion of l2 level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Incomplete lesion of L3 level of lumbar spinal cord, initial encounter",S34.123A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","incomplete lesion of l3 level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Incomplete lesion of L4 level of lumbar spinal cord, initial encounter",S34.124A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","incomplete lesion of l4 level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Incomplete lesion of L5 level of lumbar spinal cord, initial encounter",S34.125A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","incomplete lesion of l5 level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Incomplete lesion of unspecified level of lumbar spinal cord, initial encounter",S34.129A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","incomplete lesion of unspecified level of lumbar spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Complete lesion of sacral spinal cord, initial encounter",S34.131A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","complete lesion of sacral spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Incomplete lesion of sacral spinal cord, initial encounter",S34.132A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","incomplete lesion of sacral spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Unspecified injury to sacral spinal cord, initial encounter",S34.139A,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","unspecified injury to sacral spinal cord, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Injury of nerve root of lumbar spine, initial encounter",S34.21XA,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","injury of nerve root of lumbar spine, initial encounter",1
Trauma,3,lumbar,FALSE,FALSE,TRUE,"Injury of nerve root of sacral spine, initial encounter",S34.22XA,S34,"Injury, poisoning and certain other consequences of external causes","Injuries To The Abdomen, Lower Back, Lumbar Spine, Pelvis And External Genitals","Inj lower spinl cord and nrv at abd, low back and pelv level","injury of nerve root of sacral spine, initial encounter",1
